# Constructed from biom file
#OTU ID	101112C14	101112C4	101112C9	101112H14	101112H4	101112H9	101112L14	101112L4	101112L9	101112M14	101112M4	101112M9	123C14	123C4	123C9	123H14	123H4	123H9	123L14	123L4	123L9	123M4	123M9	131415C14	131415C4	131415C9	131415H14	131415H4	131415H9	131415L14	131415L4	131415L9	131415M14	131415M4	131415M9	13M14	456C4	456H4	456H9	456L14	456L4	456L9	456M14	456M4	456M9	45C14	45C9	45H14	67C9	6C14	789C4	789H14	789H4	789H9	789L14	789L4	789L9	789M14	789M4	7C14	89C14	89C9	89M9
366a65f2db5034609028c8bd377095ae	4265.0	1126.0	1090.0	2026.0	891.0	1686.0	2883.0	719.0	1771.0	3070.0	731.0	2710.0	5961.0	1986.0	4570.0	5122.0	596.0	2793.0	4027.0	1074.0	2861.0	711.0	2120.0	3707.0	442.0	567.0	3508.0	334.0	1140.0	10953.0	682.0	1745.0	2279.0	650.0	2517.0	4916.0	718.0	459.0	2659.0	6117.0	1410.0	2444.0	6114.0	922.0	2661.0	1667.0	2597.0	5453.0	2922.0	2724.0	1121.0	11416.0	1112.0	3024.0	13015.0	1065.0	1770.0	7621.0	546.0	3400.0	3382.0	2230.0	3791.0
8af63afb3a7b6b4d139cd55b5d5aeb9f	8400.0	1294.0	5813.0	7916.0	1336.0	2615.0	6648.0	1106.0	4170.0	8429.0	1316.0	2949.0	720.0	55.0	165.0	363.0	27.0	15.0	1019.0	175.0	195.0	0.0	37.0	10311.0	1945.0	3992.0	9958.0	961.0	2397.0	20126.0	1460.0	4983.0	9611.0	2199.0	3099.0	797.0	165.0	109.0	314.0	1063.0	135.0	451.0	2019.0	36.0	608.0	2525.0	134.0	113.0	1235.0	4461.0	446.0	8136.0	434.0	1307.0	4162.0	378.0	1243.0	4060.0	313.0	3464.0	3838.0	840.0	1235.0
5901bfc2ad951b1876e3b8da5ff87146	839.0	1523.0	767.0	784.0	1754.0	744.0	862.0	1212.0	606.0	1755.0	2003.0	1058.0	5909.0	5724.0	6952.0	3682.0	2663.0	6619.0	9789.0	6690.0	9858.0	4515.0	3328.0	1761.0	1231.0	519.0	916.0	1441.0	733.0	1957.0	2699.0	839.0	759.0	1236.0	2262.0	4642.0	2978.0	1631.0	3071.0	8106.0	3712.0	4427.0	2686.0	1907.0	2219.0	4715.0	8388.0	5094.0	880.0	600.0	1193.0	3183.0	1454.0	783.0	2552.0	1213.0	883.0	1438.0	1550.0	738.0	770.0	1133.0	1847.0
4c505602b21a074200d9426491a6ea22	1873.0	3663.0	1268.0	1177.0	7028.0	1322.0	1281.0	2635.0	975.0	1791.0	7201.0	2142.0	204.0	3879.0	428.0	186.0	2362.0	553.0	1023.0	6547.0	853.0	2261.0	570.0	1543.0	1335.0	670.0	1417.0	1800.0	1000.0	1656.0	4122.0	927.0	695.0	642.0	3477.0	661.0	6054.0	5397.0	1687.0	710.0	6601.0	2455.0	1894.0	2694.0	2161.0	669.0	1814.0	634.0	3196.0	951.0	7106.0	3376.0	9991.0	2714.0	1814.0	3722.0	1950.0	1968.0	4561.0	1103.0	1398.0	2740.0	6015.0
aa5f4728a1a70b508eb1954be56e40e3	131.0	550.0	52.0	42.0	501.0	82.0	55.0	129.0	143.0	106.0	771.0	129.0	1037.0	13737.0	2438.0	1525.0	12860.0	4941.0	3648.0	14060.0	6753.0	9950.0	4413.0	31.0	61.0	36.0	50.0	23.0	27.0	62.0	34.0	42.0	27.0	14.0	112.0	5382.0	4520.0	5260.0	3229.0	1803.0	5742.0	3957.0	2582.0	7185.0	3245.0	2645.0	9495.0	1633.0	345.0	62.0	670.0	284.0	595.0	328.0	274.0	483.0	215.0	401.0	583.0	61.0	144.0	532.0	758.0
a1cb2563ed126f993f1fcb87f1738921	1497.0	3684.0	957.0	1781.0	3229.0	1183.0	996.0	2388.0	1092.0	3485.0	3306.0	2322.0	854.0	687.0	1084.0	1062.0	970.0	2702.0	2139.0	2039.0	7185.0	1451.0	758.0	981.0	1497.0	821.0	923.0	2173.0	1251.0	2092.0	2746.0	2693.0	939.0	929.0	3569.0	2215.0	2315.0	2017.0	1768.0	3043.0	2464.0	1591.0	1187.0	745.0	1252.0	1088.0	2408.0	690.0	3997.0	904.0	3143.0	4453.0	3335.0	4697.0	1930.0	3697.0	1404.0	1777.0	2082.0	1520.0	2052.0	2069.0	3113.0
c49093161c7b0bcc94c7a33756ef5633	603.0	1025.0	255.0	362.0	1850.0	314.0	162.0	548.0	184.0	542.0	1842.0	770.0	2236.0	9653.0	3637.0	783.0	2825.0	923.0	4513.0	12185.0	4711.0	7529.0	4661.0	300.0	335.0	114.0	143.0	341.0	180.0	156.0	310.0	90.0	238.0	259.0	1120.0	4190.0	6001.0	1715.0	1311.0	4280.0	4610.0	3681.0	2538.0	3682.0	4328.0	2959.0	6410.0	808.0	511.0	397.0	1198.0	3139.0	1904.0	836.0	1828.0	1014.0	480.0	1337.0	859.0	412.0	612.0	785.0	1515.0
e90b8585762f4f59c0dfccaf1d1cd1ec	1889.0	2239.0	3684.0	2451.0	3483.0	2598.0	3489.0	1711.0	3805.0	2806.0	3759.0	4995.0	2135.0	17.0	382.0	3240.0	108.0	515.0	1252.0	53.0	1197.0	64.0	564.0	1105.0	5424.0	3469.0	2132.0	1935.0	1622.0	2601.0	2197.0	4594.0	3245.0	5759.0	3900.0	377.0	1130.0	624.0	1203.0	1189.0	687.0	777.0	677.0	181.0	854.0	6717.0	334.0	1849.0	1783.0	1959.0	2433.0	1189.0	2154.0	1290.0	844.0	1357.0	1925.0	932.0	1929.0	2246.0	1530.0	826.0	1241.0
40ed61e03c746994595366d28f295dbe	309.0	713.0	205.0	196.0	1533.0	221.0	127.0	228.0	151.0	764.0	1958.0	928.0	2040.0	9663.0	3394.0	704.0	3171.0	1187.0	3916.0	12787.0	4024.0	8954.0	3625.0	220.0	234.0	78.0	109.0	336.0	132.0	159.0	319.0	40.0	337.0	293.0	1416.0	5174.0	5550.0	1290.0	1199.0	1910.0	5565.0	3536.0	1853.0	7128.0	3460.0	2963.0	5936.0	785.0	303.0	194.0	869.0	1692.0	1597.0	458.0	983.0	539.0	323.0	659.0	652.0	220.0	342.0	481.0	1197.0
f40bcda47fe4d476c40e94bf7ed25cac	139.0	321.0	64.0	76.0	106.0	43.0	193.0	181.0	63.0	104.0	75.0	128.0	4734.0	1247.0	14661.0	2075.0	844.0	9793.0	3491.0	949.0	4995.0	521.0	6995.0	64.0	25.0	0.0	0.0	0.0	33.0	71.0	34.0	0.0	44.0	62.0	128.0	4046.0	276.0	508.0	6024.0	3989.0	267.0	8611.0	3971.0	216.0	5531.0	7960.0	6338.0	9003.0	435.0	111.0	334.0	827.0	244.0	326.0	593.0	379.0	291.0	758.0	120.0	1432.0	165.0	219.0	350.0
21cf431a9c3763b9798f5c948c296e22	1248.0	1227.0	808.0	781.0	979.0	932.0	1572.0	804.0	1148.0	2080.0	1043.0	1605.0	3256.0	724.0	2978.0	2883.0	335.0	2624.0	6457.0	183.0	1639.0	429.0	2290.0	1698.0	662.0	655.0	1105.0	465.0	594.0	2331.0	1271.0	1208.0	1445.0	908.0	959.0	5395.0	510.0	542.0	1878.0	5772.0	586.0	2052.0	3031.0	385.0	2008.0	4267.0	2759.0	3643.0	1808.0	1777.0	965.0	5187.0	1044.0	1459.0	3077.0	927.0	1399.0	2861.0	1106.0	2474.0	2509.0	2175.0	2432.0
22f5e1870b624d5ba2eef50e34792a78	1403.0	3618.0	1369.0	1897.0	3195.0	1284.0	1041.0	2488.0	1100.0	4266.0	3800.0	2432.0	214.0	478.0	774.0	1398.0	192.0	736.0	820.0	765.0	2509.0	905.0	838.0	1490.0	2525.0	1406.0	1359.0	2130.0	1670.0	2664.0	3061.0	3771.0	1252.0	1321.0	4031.0	879.0	1792.0	1566.0	1237.0	1084.0	2677.0	715.0	1602.0	502.0	1103.0	478.0	1791.0	467.0	3913.0	1132.0	2388.0	3294.0	3283.0	4264.0	1206.0	3394.0	1226.0	1284.0	1566.0	1584.0	1706.0	1777.0	2483.0
bc46663d20e90f5bd8774ee3d8732a50	1473.0	628.0	886.0	1473.0	1037.0	1028.0	2187.0	710.0	2197.0	1670.0	631.0	2081.0	1895.0	376.0	3616.0	8128.0	183.0	5076.0	2058.0	117.0	876.0	101.0	1270.0	2451.0	941.0	723.0	1248.0	400.0	673.0	1750.0	962.0	1740.0	1352.0	1159.0	1432.0	1203.0	198.0	227.0	3142.0	6187.0	163.0	2031.0	2152.0	130.0	1979.0	10136.0	3628.0	5049.0	1085.0	2126.0	691.0	3885.0	446.0	922.0	2601.0	346.0	1036.0	2390.0	494.0	1911.0	2327.0	1003.0	1937.0
9f562e6020d086f925b3f5108396f846	1212.0	768.0	606.0	839.0	801.0	923.0	1362.0	759.0	1278.0	1443.0	408.0	1329.0	3967.0	0.0	1425.0	3023.0	0.0	4613.0	3790.0	210.0	7026.0	140.0	1788.0	1219.0	465.0	470.0	1058.0	290.0	434.0	1696.0	449.0	873.0	693.0	695.0	644.0	2166.0	215.0	160.0	1863.0	11551.0	332.0	1108.0	2716.0	153.0	1615.0	3250.0	1653.0	4501.0	1366.0	1795.0	846.0	7047.0	835.0	1402.0	4809.0	813.0	1440.0	1951.0	635.0	2037.0	2092.0	1221.0	2303.0
3b5b60d5911d8f9ec8300efcbf712644	2157.0	3058.0	2831.0	2031.0	1637.0	2228.0	1700.0	2853.0	3513.0	1919.0	3028.0	2766.0	698.0	1347.0	1503.0	752.0	932.0	2538.0	536.0	1591.0	1013.0	638.0	812.0	2711.0	2935.0	2651.0	2204.0	1915.0	2252.0	3622.0	5214.0	4631.0	2373.0	2041.0	4950.0	455.0	1291.0	746.0	1734.0	869.0	722.0	875.0	605.0	738.0	777.0	653.0	748.0	875.0	2057.0	1026.0	943.0	1136.0	810.0	1032.0	1098.0	939.0	1120.0	721.0	861.0	2094.0	1070.0	1156.0	1419.0
ced3f1f503d19c208124246545f96fd8	1142.0	981.0	1458.0	1187.0	1702.0	1122.0	1747.0	2351.0	1096.0	1900.0	1828.0	2028.0	1852.0	1179.0	2835.0	3475.0	321.0	2395.0	2477.0	663.0	2787.0	500.0	1933.0	920.0	888.0	1742.0	1749.0	792.0	1472.0	2107.0	2134.0	2018.0	2225.0	1472.0	1924.0	3015.0	614.0	1436.0	1848.0	3766.0	558.0	1150.0	1824.0	497.0	2902.0	2640.0	2003.0	3175.0	2528.0	1627.0	793.0	2003.0	1779.0	1531.0	1821.0	823.0	892.0	2105.0	1028.0	1795.0	2118.0	1029.0	1728.0
fe6cc1d4bcf48d08a5cd9e0feba07f36	735.0	760.0	449.0	950.0	769.0	528.0	380.0	570.0	356.0	726.0	878.0	732.0	2230.0	4822.0	4177.0	3297.0	4584.0	4784.0	4635.0	4306.0	3616.0	3701.0	2499.0	562.0	769.0	518.0	610.0	743.0	435.0	663.0	1211.0	309.0	496.0	608.0	986.0	2563.0	2493.0	2787.0	2931.0	2728.0	2255.0	1786.0	2279.0	2317.0	2079.0	2163.0	3477.0	3964.0	513.0	599.0	785.0	1646.0	1201.0	740.0	1395.0	502.0	447.0	647.0	812.0	775.0	529.0	508.0	957.0
0c27947a5d145dd732328cfe70767cfb	1945.0	1330.0	1591.0	1750.0	1132.0	1571.0	2254.0	1539.0	2252.0	1824.0	1249.0	3346.0	157.0	0.0	334.0	605.0	311.0	1594.0	617.0	169.0	1890.0	107.0	799.0	2254.0	989.0	1478.0	1399.0	1106.0	1359.0	1862.0	2289.0	2987.0	1897.0	1144.0	2999.0	1302.0	745.0	399.0	2439.0	1146.0	392.0	1545.0	1319.0	303.0	1294.0	309.0	815.0	804.0	2650.0	2387.0	1349.0	2497.0	1387.0	1744.0	3071.0	976.0	2783.0	3203.0	605.0	2704.0	3699.0	3002.0	5103.0
eed578462d310a8f62507983a2aef37b	1257.0	2319.0	2461.0	1190.0	2388.0	1934.0	1332.0	2414.0	3195.0	1390.0	2345.0	2655.0	41.0	0.0	302.0	170.0	100.0	1332.0	243.0	93.0	1077.0	340.0	1629.0	1772.0	2242.0	2402.0	974.0	1531.0	1611.0	1013.0	3254.0	3851.0	1214.0	2105.0	2592.0	524.0	1388.0	1014.0	1208.0	590.0	953.0	850.0	984.0	499.0	1855.0	285.0	546.0	189.0	3529.0	1414.0	2178.0	1628.0	1537.0	1529.0	1834.0	1395.0	2561.0	2143.0	1390.0	1260.0	2181.0	2712.0	4408.0
8c90281fdc2d8e4c8c3ae96ef7286ff9	3125.0	804.0	2040.0	1990.0	727.0	1516.0	5422.0	1397.0	5613.0	3278.0	1628.0	1870.0	213.0	0.0	538.0	387.0	211.0	29.0	359.0	72.0	68.0	466.0	69.0	3012.0	1186.0	1777.0	2773.0	607.0	993.0	8673.0	2362.0	4837.0	4682.0	1598.0	2348.0	1378.0	344.0	0.0	469.0	539.0	158.0	611.0	1245.0	152.0	526.0	1468.0	689.0	395.0	1168.0	5079.0	650.0	1840.0	331.0	843.0	2226.0	233.0	1278.0	1381.0	443.0	2698.0	2661.0	944.0	618.0
8fc3d44a26ce84582b2bdaadbec86652	423.0	468.0	215.0	252.0	1169.0	179.0	199.0	179.0	147.0	607.0	1252.0	967.0	1937.0	6021.0	3205.0	268.0	862.0	515.0	3687.0	8617.0	4581.0	5861.0	3422.0	172.0	178.0	95.0	68.0	134.0	110.0	209.0	201.0	74.0	240.0	180.0	1069.0	3074.0	4151.0	1054.0	473.0	2691.0	3803.0	2974.0	1628.0	5001.0	3077.0	2788.0	5250.0	353.0	328.0	198.0	811.0	2002.0	1133.0	571.0	1250.0	496.0	326.0	894.0	747.0	358.0	472.0	664.0	1296.0
45ba86fcfed31e574af10134582d4fdd	65.0	1193.0	181.0	139.0	885.0	255.0	124.0	738.0	307.0	215.0	827.0	353.0	546.0	4977.0	3340.0	534.0	4527.0	5434.0	644.0	9105.0	2573.0	7153.0	3906.0	118.0	428.0	205.0	69.0	265.0	92.0	44.0	808.0	95.0	83.0	639.0	464.0	3781.0	3405.0	3120.0	3284.0	908.0	3216.0	2885.0	613.0	2305.0	3161.0	1760.0	3437.0	719.0	984.0	497.0	761.0	179.0	1311.0	344.0	179.0	1336.0	656.0	251.0	1351.0	134.0	152.0	911.0	1234.0
1cd7bbe7792683b877704e4b4f4dd1cb	899.0	624.0	1332.0	1351.0	724.0	641.0	836.0	555.0	875.0	972.0	914.0	1462.0	1914.0	1876.0	4931.0	2687.0	1960.0	6017.0	1179.0	1637.0	2931.0	1625.0	2828.0	801.0	1687.0	1857.0	1245.0	801.0	589.0	680.0	382.0	1496.0	2254.0	2612.0	2111.0	1213.0	1080.0	1303.0	4513.0	3386.0	523.0	1495.0	1071.0	902.0	1428.0	1262.0	2452.0	3243.0	1679.0	1619.0	479.0	159.0	479.0	321.0	58.0	284.0	564.0	231.0	430.0	814.0	623.0	444.0	406.0
8beb2a108609386f48459d2983b4bb5f	1060.0	1268.0	2299.0	1085.0	2975.0	875.0	1223.0	3251.0	524.0	1258.0	2776.0	1750.0	542.0	534.0	1064.0	1935.0	1979.0	2768.0	2676.0	1219.0	1223.0	918.0	1672.0	1232.0	1546.0	2269.0	1881.0	2647.0	1123.0	1038.0	4447.0	1738.0	2647.0	1569.0	2176.0	1966.0	1252.0	1877.0	2711.0	1751.0	791.0	1043.0	828.0	1229.0	1583.0	1163.0	1140.0	3186.0	943.0	530.0	753.0	174.0	1143.0	586.0	169.0	566.0	442.0	123.0	610.0	771.0	692.0	196.0	320.0
4625839b9688863c66ca5bc77bd7dd9d	2103.0	1270.0	4589.0	2512.0	1514.0	1174.0	2079.0	2679.0	510.0	1894.0	2134.0	2034.0	334.0	138.0	458.0	700.0	320.0	1680.0	688.0	305.0	1061.0	152.0	374.0	1855.0	1377.0	3843.0	4489.0	1799.0	1869.0	1681.0	3205.0	2017.0	5464.0	2297.0	2147.0	714.0	639.0	760.0	1179.0	956.0	300.0	467.0	912.0	282.0	813.0	353.0	427.0	1217.0	1423.0	1413.0	846.0	259.0	1026.0	1571.0	369.0	374.0	927.0	319.0	684.0	2777.0	2583.0	158.0	727.0
141b93946b6d7fcc87459772f9b133f8	359.0	71.0	37.0	241.0	46.0	65.0	89.0	0.0	22.0	194.0	0.0	137.0	7944.0	46.0	2428.0	4290.0	40.0	2916.0	9206.0	86.0	2856.0	37.0	2505.0	175.0	0.0	27.0	138.0	0.0	31.0	114.0	24.0	34.0	82.0	28.0	84.0	7031.0	59.0	93.0	1583.0	3686.0	56.0	2153.0	9220.0	41.0	999.0	6999.0	2685.0	10402.0	252.0	125.0	74.0	1130.0	40.0	234.0	1812.0	50.0	77.0	1097.0	43.0	270.0	198.0	133.0	244.0
5334d724db0dcacc0df06b0bec4b27c5	4970.0	459.0	1413.0	1377.0	381.0	841.0	2380.0	394.0	807.0	2853.0	392.0	2389.0	1007.0	201.0	289.0	518.0	203.0	153.0	282.0	111.0	208.0	247.0	92.0	3290.0	247.0	849.0	2839.0	253.0	1014.0	7306.0	145.0	1729.0	2167.0	505.0	3465.0	779.0	119.0	176.0	354.0	1690.0	192.0	451.0	2022.0	124.0	591.0	928.0	606.0	635.0	1322.0	995.0	331.0	3450.0	479.0	1097.0	6548.0	436.0	851.0	5858.0	114.0	1358.0	2646.0	935.0	2744.0
88d08ac8411360bdf13f8edf89f38104	913.0	598.0	1176.0	1321.0	925.0	775.0	1291.0	771.0	940.0	995.0	991.0	1758.0	1844.0	646.0	3702.0	2125.0	683.0	5256.0	1108.0	800.0	3605.0	778.0	2018.0	604.0	1586.0	1504.0	1509.0	1089.0	694.0	779.0	678.0	1550.0	2073.0	2785.0	1785.0	703.0	756.0	736.0	3554.0	1797.0	596.0	1214.0	717.0	450.0	1200.0	898.0	1630.0	2079.0	1242.0	2151.0	632.0	294.0	822.0	427.0	107.0	735.0	683.0	451.0	334.0	948.0	738.0	392.0	404.0
f8a54d1a586fa35aae2bcb9001f67f08	2692.0	1598.0	3988.0	3496.0	2006.0	2119.0	3512.0	1247.0	3341.0	2872.0	1285.0	2000.0	140.0	0.0	56.0	19.0	0.0	0.0	53.0	76.0	0.0	0.0	12.0	5556.0	2758.0	3275.0	4847.0	1495.0	1902.0	3896.0	2440.0	3517.0	4927.0	2264.0	2648.0	57.0	53.0	24.0	51.0	303.0	42.0	53.0	310.0	17.0	159.0	111.0	17.0	0.0	173.0	825.0	177.0	395.0	88.0	221.0	402.0	135.0	243.0	373.0	82.0	498.0	518.0	295.0	264.0
17447c8f57123846929961051716ea7a	0.0	68.0	24.0	0.0	110.0	23.0	12.0	0.0	0.0	0.0	69.0	27.0	3.0	320.0	0.0	0.0	0.0	62.0	0.0	118.0	0.0	161.0	34.0	15.0	95.0	0.0	0.0	104.0	25.0	0.0	248.0	0.0	0.0	44.0	86.0	0.0	39.0	17831.0	73.0	0.0	15789.0	4888.0	25.0	38.0	7080.0	2076.0	5479.0	13.0	11924.0	3734.0	39.0	0.0	100.0	33.0	0.0	54.0	0.0	0.0	0.0	3308.0	13.0	0.0	46.0
f99473ca31cef3d5bf54d68648459691	854.0	1455.0	1418.0	876.0	1633.0	1257.0	952.0	1520.0	1824.0	1008.0	1440.0	1953.0	63.0	207.0	506.0	120.0	901.0	1425.0	151.0	235.0	852.0	290.0	645.0	1073.0	1319.0	1293.0	748.0	1012.0	928.0	824.0	2145.0	2021.0	895.0	1397.0	1771.0	241.0	1124.0	819.0	1536.0	544.0	952.0	830.0	708.0	483.0	1202.0	279.0	627.0	197.0	2740.0	1427.0	1454.0	1539.0	1368.0	1120.0	1381.0	1244.0	1986.0	1760.0	1074.0	1137.0	1883.0	1946.0	2823.0
84783701c0a72376b6528782e3bca5c8	1506.0	1852.0	1744.0	1242.0	1003.0	1450.0	1164.0	1624.0	2305.0	1379.0	2042.0	2114.0	463.0	1138.0	992.0	493.0	694.0	1671.0	318.0	1095.0	689.0	511.0	391.0	1853.0	1668.0	2091.0	1463.0	1017.0	1396.0	2478.0	3347.0	3201.0	1483.0	1361.0	3217.0	334.0	812.0	553.0	1053.0	587.0	462.0	612.0	354.0	466.0	579.0	438.0	659.0	571.0	1354.0	725.0	649.0	779.0	415.0	731.0	639.0	512.0	730.0	464.0	522.0	1364.0	656.0	813.0	899.0
d083390f3ae13e359328d582c1ae138a	1241.0	2187.0	2299.0	1127.0	2173.0	1521.0	1393.0	1564.0	3004.0	2862.0	2548.0	1934.0	59.0	125.0	130.0	23.0	76.0	251.0	65.0	88.0	159.0	132.0	96.0	1186.0	2894.0	2168.0	1352.0	1494.0	1321.0	3670.0	1822.0	3404.0	929.0	3177.0	1677.0	41.0	389.0	332.0	594.0	501.0	458.0	293.0	339.0	129.0	489.0	64.0	189.0	33.0	2030.0	1437.0	1114.0	1800.0	841.0	1028.0	1582.0	790.0	859.0	1170.0	594.0	1248.0	606.0	707.0	1002.0
9bfa231b9228598b6b9b1a4a75ed94ca	59.0	894.0	130.0	112.0	615.0	225.0	72.0	540.0	215.0	151.0	645.0	304.0	400.0	3538.0	2586.0	415.0	4029.0	3916.0	504.0	6985.0	2132.0	5890.0	3000.0	52.0	398.0	110.0	41.0	266.0	53.0	42.0	446.0	57.0	104.0	440.0	427.0	2557.0	2644.0	2249.0	2395.0	639.0	2596.0	1891.0	463.0	1535.0	2567.0	1235.0	2489.0	494.0	655.0	357.0	590.0	148.0	862.0	296.0	111.0	849.0	453.0	169.0	873.0	98.0	143.0	628.0	791.0
f6f0c852605748cefc971a685d5510ef	173.0	544.0	661.0	144.0	271.0	256.0	157.0	595.0	419.0	179.0	264.0	547.0	1127.0	430.0	5616.0	2259.0	792.0	12733.0	2258.0	592.0	5082.0	1121.0	3039.0	57.0	193.0	566.0	85.0	182.0	193.0	146.0	172.0	318.0	205.0	668.0	382.0	1362.0	423.0	363.0	6120.0	4300.0	288.0	1901.0	1294.0	224.0	2123.0	1425.0	2372.0	1829.0	398.0	266.0	588.0	58.0	538.0	117.0	37.0	262.0	299.0	66.0	441.0	162.0	159.0	157.0	105.0
4fde3385f4a82d4274fa3200bf973661	1491.0	510.0	337.0	641.0	327.0	554.0	1007.0	240.0	676.0	958.0	282.0	1105.0	2753.0	810.0	1514.0	2066.0	1477.0	1862.0	1825.0	338.0	865.0	188.0	242.0	1110.0	85.0	210.0	999.0	71.0	335.0	2495.0	218.0	601.0	608.0	215.0	907.0	897.0	322.0	466.0	706.0	2540.0	287.0	1833.0	2571.0	101.0	771.0	595.0	1217.0	1620.0	1265.0	1119.0	472.0	4030.0	533.0	1177.0	4799.0	360.0	808.0	2812.0	308.0	1592.0	1324.0	771.0	1690.0
4301b80f4a5ddfdee1bc1f27ba896b2d	122.0	218.0	38.0	91.0	276.0	67.0	47.0	121.0	51.0	44.0	286.0	85.0	655.0	5903.0	1305.0	1003.0	6083.0	2830.0	1697.0	4283.0	2496.0	4654.0	1344.0	72.0	35.0	44.0	60.0	81.0	48.0	112.0	27.0	21.0	25.0	0.0	78.0	2822.0	3056.0	3378.0	1132.0	702.0	2659.0	2106.0	1320.0	3916.0	1567.0	1558.0	4186.0	1013.0	167.0	58.0	330.0	178.0	391.0	135.0	177.0	195.0	61.0	322.0	232.0	31.0	101.0	167.0	246.0
df88f95d9ae3cc3657bd1111af2da18c	128.0	62.0	24.0	260.0	63.0	39.0	81.0	35.0	15.0	132.0	11.0	74.0	1802.0	137.0	2501.0	2882.0	333.0	7487.0	3679.0	331.0	3749.0	325.0	5417.0	77.0	30.0	0.0	77.0	6.0	31.0	32.0	0.0	15.0	65.0	0.0	152.0	8319.0	242.0	180.0	2870.0	3141.0	309.0	3668.0	1429.0	157.0	1907.0	2865.0	4299.0	3360.0	86.0	34.0	59.0	620.0	54.0	119.0	376.0	33.0	92.0	361.0	51.0	136.0	117.0	104.0	206.0
aa5303bd301b7ef996600b8b1e32c065	1407.0	1792.0	2933.0	3002.0	1314.0	3024.0	2142.0	1456.0	2370.0	2259.0	1940.0	2058.0	253.0	0.0	245.0	251.0	0.0	162.0	309.0	332.0	508.0	215.0	371.0	2231.0	2752.0	2320.0	2266.0	861.0	1944.0	1522.0	1868.0	2670.0	2817.0	1857.0	2618.0	617.0	121.0	240.0	170.0	406.0	234.0	248.0	265.0	62.0	525.0	1073.0	377.0	142.0	549.0	838.0	234.0	289.0	283.0	374.0	322.0	221.0	554.0	337.0	260.0	247.0	406.0	276.0	422.0
902fb8beb5c6cfc440859403477fe638	850.0	2072.0	271.0	202.0	1075.0	347.0	298.0	364.0	268.0	505.0	839.0	702.0	2847.0	886.0	1161.0	295.0	507.0	460.0	2222.0	4474.0	341.0	422.0	335.0	12.0	25.0	26.0	13.0	0.0	12.0	44.0	37.0	56.0	72.0	0.0	134.0	339.0	1590.0	401.0	431.0	1530.0	3732.0	2475.0	514.0	405.0	1541.0	1504.0	954.0	440.0	2889.0	358.0	2169.0	3540.0	1225.0	1840.0	2210.0	1477.0	933.0	581.0	637.0	3892.0	628.0	1860.0	1013.0
e7c5408564f286b787690db4b8631e14	1831.0	468.0	970.0	1770.0	566.0	771.0	3453.0	225.0	1074.0	2297.0	449.0	461.0	764.0	0.0	82.0	107.0	0.0	25.0	759.0	29.0	246.0	0.0	124.0	3743.0	468.0	567.0	2430.0	442.0	666.0	7598.0	1419.0	1548.0	3398.0	493.0	977.0	629.0	131.0	99.0	183.0	844.0	231.0	180.0	2214.0	0.0	646.0	823.0	126.0	0.0	539.0	1396.0	231.0	2185.0	185.0	620.0	2624.0	227.0	581.0	2820.0	328.0	1334.0	2064.0	524.0	732.0
1de96c5c2877a9aa638ca059c6412a31	502.0	917.0	155.0	176.0	1432.0	200.0	163.0	669.0	251.0	185.0	2068.0	483.0	455.0	3949.0	792.0	323.0	3403.0	1106.0	874.0	4127.0	1203.0	2317.0	642.0	89.0	118.0	94.0	78.0	132.0	124.0	278.0	403.0	129.0	64.0	52.0	172.0	739.0	2841.0	2267.0	729.0	804.0	2297.0	969.0	719.0	1931.0	735.0	1071.0	3917.0	274.0	792.0	208.0	1787.0	1014.0	2606.0	761.0	729.0	1181.0	518.0	679.0	1316.0	184.0	545.0	858.0	999.0
d3f108e7c77573e52f2bfa077db7c21e	451.0	1265.0	650.0	329.0	886.0	624.0	801.0	686.0	1130.0	993.0	845.0	919.0	124.0	600.0	960.0	191.0	503.0	1477.0	579.0	1130.0	1998.0	795.0	1471.0	475.0	367.0	416.0	479.0	315.0	349.0	1100.0	1345.0	919.0	636.0	627.0	609.0	958.0	731.0	677.0	1378.0	1144.0	947.0	1173.0	789.0	407.0	2214.0	878.0	1913.0	295.0	2091.0	1041.0	1004.0	1102.0	1181.0	995.0	1261.0	1198.0	1609.0	1075.0	1114.0	1531.0	1336.0	1512.0	2230.0
25865e882d21e0aa6fffa300375fc3ac	1928.0	1522.0	1581.0	1970.0	1253.0	1550.0	1763.0	724.0	1077.0	2033.0	1050.0	1195.0	293.0	95.0	141.0	58.0	0.0	90.0	305.0	113.0	128.0	0.0	150.0	3206.0	1372.0	1261.0	2005.0	780.0	974.0	1429.0	1345.0	1166.0	2269.0	824.0	1557.0	342.0	325.0	138.0	339.0	400.0	258.0	255.0	1080.0	47.0	705.0	308.0	229.0	63.0	1323.0	2241.0	475.0	1601.0	427.0	781.0	1605.0	478.0	1204.0	1272.0	679.0	1275.0	1924.0	1251.0	1504.0
