,101112C14,101112C4,101112C9,101112H14,101112H4,101112H9,101112L14,101112L4,101112L9,101112M14,101112M4,101112M9,123C14,123C4,123C9,123H14,123H4,123H9,123L14,123L4,123L9,123M4,123M9,131415C14,131415C4,131415C9,131415H14,131415H4,131415H9,131415L14,131415L9,131415M14,131415M4,131415M9,13M14,456C4,456H4,456H9,456L14,456L4,456L9,456M14,456M4,456M9,45C14,45C9,45H14,67C9,6C14,789H14,789H4,789H9,789L14,789L4,789L9,789M14,789M4,7C14,89C14,89C9,89M9
Montipora_capitata_HIv3___RNAseq.g23082.t1,90.7064980546838,102.129254128078,64.0343972651699,91.1932147423532,75.4384327961556,83.6149581573255,116.620017541843,18.2159779192139,57.0009770749809,73.4689732286216,107.025443954281,90.2014593179615,154.479568428386,89.137086380951,92.1530423168277,69.2313797823707,74.4845293680092,102.418916134162,85.3325307291881,0,62.3895270927109,68.0877672380733,128.140674925665,79.3103760926124,14.7074652960825,40.3974169244109,122.873851241016,79.3368894583219,90.7512728526536,178.532191402031,35.0129078129696,75.3991688930386,15.0111680124505,28.5747888295432,141.775620237544,49.4914572852095,17.547567676499,88.5703571244245,106.950697747653,0,54.7945794995607,120.763845449964,81.3434791858747,55.845718247886,203.734412424175,76.2657815028704,19.8650522317333,57.046698844343,122.489109082527,130.854388716062,33.87581892938,32.1421564122895,121.714530876324,20.7633268588638,63.3051831987445,115.518578050757,49.3356691321063,92.9867910022183,53.9106190071929,85.6395442254152,60.9807290629362
Montipora_capitata_HIv3___RNAseq.g23104.t1,3922.25190524402,20.4258508256155,61.9687715469386,3654.34745205446,30.5831484308739,101.96946116747,4595.0822129259,0,32.8375194018912,3460.06920874969,2026.95749342682,139.869351474054,5747.2303133134,15.4504283060315,112.840459979789,3866.97197265184,0,94.225402843429,2805.40134211446,60.70083240089,270.647525979647,19.1123557159504,242.596423402957,2706.63461461822,14.7074652960825,190.647458818711,3650.23590123174,19.1502836623536,50.5958423868777,4327.07290380672,153.264049294508,3144.30576660331,48.4976197325323,172.952669231446,2598.42544317717,0,25.3464866438319,157.625211831603,3958.68216451877,0,274.733933324186,2522.79568752892,0,531.007592153628,6145.98810812928,280.144603342227,317.840835707732,21.5094110396703,2686.92109683432,6887.96802072061,29.8107206578544,27.466933661411,5074.9667439302,6.22899805765914,75.3331680065059,4693.32023913023,12.3339172830266,1181.73764313055,4878.91102015096,169.85176271374,93.376741377621
Montipora_capitata_HIv3___TS.g37159.t1,197.495708530411,0,239.612583314829,215.480741286367,46.8941609273399,284.834694861133,160.986328563197,34.6103580465064,283.14615786159,237.017296241901,105.720255613375,216.940218612819,197.773205440163,22.5813952165076,266.428863841169,262.946105904196,38.443628060908,236.2462998828,255.242437048368,26.0146424575243,295.251846523251,56.1425449156043,256.281349851329,236.586884615251,25.7380642681444,217.579070101652,242.353397199131,13.6787740445383,169.455916565574,227.053135406765,226.592969431105,227.801744315138,120.089344099604,142.121976020623,214.450518006369,49.4914572852095,56.5421625131634,226.680066538781,183.021264455491,25.7733386409087,212.328995560798,257.110122570891,81.3434791858747,320.876245525989,199.739620023701,183.490939655421,150.974396961173,173.94567188603,296.913600416046,147.118776014103,69.1066706159352,229.085914793045,154.789131657934,0,175.355357460522,200.191881334034,30.1495755807317,227.707811036928,157.239305437646,256.918632676246,179.130891622375
Montipora_capitata_HIv3___RNAseq.g23537.t1,21.2291803957771,15.3193881192116,19.9677152762358,36.7714575574005,59.1274202996895,36.7090060202892,25.9859821696499,20.0375757111353,27.2613368619474,27.4710073811368,33.9348968635526,25.1193937341159,16.7270870272775,0,11.9109374423111,20.636276665899,43.2490815685215,15.0214410330104,29.4510504286578,31.7956741147519,48.3299153535084,10.7507000902221,28.6139371193232,16.8030457823331,0,7.08726612708963,69.9226888277606,10.9430192356306,19.2746066235724,54.7415778514939,35.6735287151011,31.5500068417679,16.1658732441774,26.3188844482635,21.4450518006369,10.9981016189355,0,20.2660986640632,12.050782844806,103.093354563635,22.8310747914836,18.6989180051557,41.3852788840415,62.4714814298386,0,20.3878821839357,10.5946945235911,69.2041920406784,17.6384317078839,45.0967102354789,35.2308516865552,54.3494644789623,17.8602844220693,62.2899805765914,22.1568141195606,9.67694894666028,21.9269640587139,2.92871782684152,25.4577923089522,46.3880864554332,50.499666255244
Montipora_capitata_HIv3___RNAseq.g27612.t1,5004.29679693181,69.7883236541863,302.269896767845,4520.68299210681,132.526976533787,339.218407483784,4593.18079959641,76.5071072606984,312.266222236852,3792.91560050718,1789.41321538195,435.593123162055,5265.09662840952,47.5397794031739,236.964965957557,2506.97477173469,52.8599885837485,406.944493439737,2827.30084115115,66.4818640581176,485.056605002485,15.5287890192097,445.382151683378,2247.57540384488,35.5430411321994,477.681736965841,2847.82213235394,43.7720769425224,235.310822529447,2946.71425321053,473.004565926155,2853.93875448331,47.3429145008053,468.47614317909,3640.89323904147,43.9924064757418,72.1400004478292,385.806470864019,3390.03584902949,0,512.938146981999,2906.90262821816,51.3748289594998,989.131789305778,3417.54489860552,754.351640805619,392.00369737287,159.917795121027,3171.97796880113,4744.02605870604,10.8402620574016,296.292241836923,4715.77657944192,60.213647890705,417.814209111714,4398.1732962571,76.7443742054988,2287.32862276323,4129.65325043062,478.154121925235,545.9680898916
Montipora_capitata_HIv3___RNAseq.g27818.t1,441.309628833426,209.364970962559,351.156372099319,392.719166713037,83.5939390443886,369.129449426242,345.423421523395,202.197354903274,330.853497369998,377.566636331438,154.012224226893,329.97749041634,409.321659020438,225.813952165076,472.67614902645,374.781411706487,129.747244705564,198.009904526047,322.451244436844,202.336108002966,316.341264132055,108.701523134468,381.933856331835,369.667007211329,269.636863761513,271.442292667533,423.609299306045,164.145288534459,258.600972199597,338.402481263781,301.243131371965,446.512808692817,293.295128858648,358.688796623477,425.326860712632,197.965829140838,60.4416219968299,293.483132505508,421.02422564041,265.097197449346,282.344291588014,400.468493943751,191.228530015916,356.844674228017,395.484447646928,455.329368774563,223.812921810861,335.733850575724,348.848982667038,362.25226254729,131.438177445994,333.694023843951,369.774036738397,197.251605159206,427.309986591525,390.102004412242,204.194852796773,418.806649238337,401.833780562873,269.764564310058,326.818594821674
Montipora_capitata_HIv3___RNAseq.27502_t,2362.22880040283,39.1495474157631,143.216716464036,2125.39024681775,59.1274202996895,136.63907796441,2837.54249203714,27.3239668788209,156.752686956197,1823.94711798013,1097.66339470184,184.970081133035,4964.99300821425,55.8592407987293,206.874176629613,4044.04454017213,7.20818026142025,147.483239233193,2275.28243439862,17.3430949716828,401.57766030097,66.8932450058264,446.626235905958,1752.2216141817,29.414930592165,209.783077361853,2828.81402276969,35.5648125157995,94.7668158992312,3111.56105014969,195.543787030924,1876.95803414586,39.2599778787166,143.625912274809,3252.4995230966,30.2447794520725,0,96.8269158394132,2662.46983477433,0,184.931705811017,2334.24826431027,41.3852788840415,453.391509165041,4454.19352652853,275.613962856908,358.895276986648,73.8801509623459,2801.57090293556,3381.51397732919,51.4912447726576,101.101691987747,2427.67569737016,37.3739883459548,95.5908266301042,2459.15465107004,24.6678345660532,773.181506286161,1912.3294575607,157.719493948473,182.942187188809
Montipora_capitata_HIv3___RNAseq.g28195.t1,97.1395830231011,61.2775524768465,67.4771067955554,111.785230974497,0,42.8271736903374,74.7889242931387,34.6103580465064,63.1967354526962,50.4699903048792,79.616488795258,73.0745999537916,57.0688851518879,45.1627904330152,77.1076476528558,57.2490255892681,14.4163605228405,58.7201785835862,67.963962527672,69.3723798867314,50.0873668209087,34.6411447351601,55.9837900160671,75.2776451048524,9.804976864055,53.1544959531722,64.491800375119,5.4715096178153,38.5492132471449,62.2063384676067,38.3160123236271,42.2449244152486,31.1770412566279,60.9094182945527,52.4212377348902,60.489558904145,21.4470271601654,46.5369673026637,56.4880445850281,117.820976644154,79.1477259438099,73.2374288535264,84.1976363502913,68.1507070143694,99.8698100118505,116.286439123189,123.163323836746,63.5930413346775,56.8349466142927,107.936388432458,21.6805241148032,88.2448294228312,49.6119011724147,20.7633268588638,117.747640749665,85.88292190161,43.8539281174279,120.077430900502,79.8675837143598,119.895361915581,88.6126219195791
Montipora_capitata_HIv3___RNAseq.g28322.t1,593.773742584916,15659.8189663052,2343.10810638036,1062.69512340887,12551.3241160306,2658.00395443205,545.071821119486,12594.5271333445,1545.2221394022,559.641917811065,9456.08952986302,1558.54420213946,647.436662585211,26045.8566405139,3894.87654363572,559.842215355517,26970.6078114808,6610.79964007304,765.727311145104,21326.2257835127,2624.75376656236,29591.8992594525,2794.21316391304,598.188429851059,11692.4349103856,2702.37457425927,610.2960898656,18821.9930852846,3658.15971543219,475.878489277191,3095.66954738822,517.634010556464,9752.6403871659,3055.99846850694,976.941248695682,18287.0934668849,19249.6817411194,2832.75023548795,775.769145634387,19171.6820433159,3244.29572786982,569.5378775737,17230.5468015834,2459.10467810183,1032.65383552253,3139.73385632609,11629.0015764567,2481.99899562109,648.702321701064,597.346588037164,21017.9130965445,1672.56093912677,622.463986709896,12051.0349088845,1376.88773457269,614.486258112928,18824.2986444059,701.427919528544,673.383565191696,2808.26338772507,5205.27691985657
Montipora_capitata_HIv3___RNAseq.g29121.t1,169.833443166216,3790.69748238714,562.538737264987,214.745312135219,3258.1247461691,764.091162348243,106.479146451248,3267.94643870698,543.368009725633,106.050865703923,2102.65841719936,438.44759972275,60.0207240390546,5792.72212027674,622.503204221836,47.2637304283492,8882.88080882355,1398.35960161842,158.582579231235,6281.0908955778,408.607466170571,5270.23208867332,371.981182551201,200.964427556704,2658.37435226691,733.532044153776,123.552712297596,5777.91415641296,1121.94272721378,108.861092318312,767.641488276805,179.139869355801,2538.04209933586,715.873656992767,107.225259003185,4803.42088207006,5314.96327623736,527.669161512461,97.9126106140488,5386.62777594991,768.646184646615,140.241885038668,4334.03765416669,569.815633647922,69.9088670082954,450.798728289244,2093.77650522469,616.291385875772,127.388673445828,79.1040654950204,6536.67802061316,480.379137652763,164.711511892417,3936.72677244058,422.878623767613,135.477285253244,5595.48714073306,186.705761461147,103.827858828668,640.155593084978,1070.02123027621
Montipora_capitata_HIv3___RNAseq.g30106.t1a,2958.57577697511,177.024040488668,488.864753314738,2377.64244566151,273.209459315807,405.838455446531,3252.68440230837,178.516583608296,545.846313076719,2155.51578846408,1353.48030951939,557.7647199598,3865.92499589255,146.18482166476,503.393829798726,3217.92778719211,110.52543067511,626.803766741071,2244.32107369157,130.073212287621,537.780149024494,123.035789921431,592.184089947732,1721.30400994221,134.818431880756,527.292599855468,2587.81834768372,273.575480890765,448.937712607375,2494.47417255103,453.18593886221,2116.52418779182,319.853349188368,536.905242744575,2393.50605930442,74.2371859278143,128.682162960993,470.623846754357,2921.56166593766,173.049559446101,578.387228050918,1620.57289378016,184.093137104874,555.617569686595,3932.87311826667,637.310094934877,823.737499209206,455.438398970411,2028.41964640665,4556.98560477856,155.828767075148,636.414696963333,3394.77702422443,172.335612928569,576.077167108575,3083.31785812963,146.636572142649,843.470734130358,2931.63949471522,814.289333009989,850.871735206281
Montipora_capitata_HIv3___RNAseq.g30158.t1,6703.27453709082,110.640025305417,382.829299778865,6122.44768330718,167.187878088777,311.346754764675,8278.1198321414,154.835812313318,301.733432994736,4891.11703511588,3570.99530071846,393.346870063769,17170.8468066482,144.99632717968,348.551643048682,16152.2134523023,74.4845293680092,309.987919499397,8214.57760417795,0,462.20973592628,197.096168320739,589.695921502573,4577.14967110755,122.562210800688,301.917537014018,8327.58858106931,87.5441538850448,264.222732464806,9826.11322434316,418.173031049241,6125.51404021105,135.100512112054,230.102246890532,10989.3976560597,35.7438302615402,74.0897301896624,264.960475126456,8094.36020207063,36.8190552012981,385.08412814969,7361.14072136295,215.488865913458,352.111986240908,11938.4370888166,306.573339506588,954.846843938646,345.085768419059,4678.10405407988,12289.9624746656,128.728111931644,281.682170740428,8357.95161751279,87.2059728072279,247.523266307091,7336.33692018682,268.605309719246,1365.51468676486,6110.36932654674,592.340180892455,279.177400241255
Montipora_capitata_HIv3___TS.g14891.t1,4106.23813534076,45.9581643576349,2246.71223952956,6395.29189838309,8.15550624823303,1575.7680732413,5388.60537576496,9.10798895960696,2127.00385106967,6610.9298693024,1904.26978938166,3746.2150382561,2120.40426728135,78.4406360152369,3592.08797602328,2797.2140177454,40.8463548147147,5983.99587333197,6442.9836476233,0,6325.9465569074,25.0849668771849,7071.37472114056,5874.34480550366,9.804976864055,3392.6742950378,5215.0106366491,0,1370.90639610159,4068.91659916616,3573.29845962929,5020.72905487049,1072.72116027435,3600.42339252245,5877.13558514122,13.7476270236693,0,1698.59930654723,4058.85429691622,66.2742993623366,3176.56353932175,3841.84852847594,4.28123574662498,6019.97911960263,3557.36263262212,5749.38277586985,319.165172523181,395.586124773067,5391.48062537652,4066.83611484212,52.8462775298328,1444.64383002145,5315.08834560469,14.5343288012047,2294.1798391225,6607.54170264147,0,12003.35001331,6260.12104601117,2714.05988907712,2363.00325118878
Montipora_capitata_HIv3___TS.g15697.t1,76.5537111241658,0,81.9364868231744,47.8028948246206,18.3498890585243,50.984730583735,93.1692531448423,0,73.1099488570407,84.3296040537221,46.9867802726113,79.3544483873206,161.367192498442,29.7123621269837,68.9580588765377,203.700021282744,60.0681688451687,12.2902699360994,77.0258241980282,0,46.5724638861081,27.4740113416787,88.3299798031281,36.2945788898396,18.3843316201031,72.2901144963142,46.1625518474536,49.2435865603377,62.6424715266104,26.7487255410709,46.9040840513366,42.2449244152486,28.867630793174,39.1023426088486,32.1675777009554,57.7400334994111,33.1454056111648,103.582282060768,93.3935670472465,0,71.537367679982,100.506684277712,22.8332573153332,92.7606845473361,91.8802252109025,55.1227925713816,83.4332193732797,61.7226577660105,55.8550337416324,153.033098667937,43.3610482296064,88.2448294228312,58.8727893912654,0,93.0586193021544,87.6973498291088,52.0765396394456,43.1985879459124,88.8526868822253,76.3619269343285,80.9900307867121
Montipora_capitata_HIv3___RNAseq.g31500.t1,93.2797320420507,22.1280050610835,83.3135706353286,73.5429151148009,22.4276421826408,158.39256301347,98.2396886901398,23.6807712949781,111.523650798876,97.1068167891346,50.9023452953289,97.6230983757685,85.6033277278319,16.6389227911109,81.495887763181,80.548047631412,16.8190872766472,221.22485884979,99.6804783739189,0,93.1449277722162,14.3342667869628,74.6450533547561,60.4909648163993,33.0917969161856,96.3868193284189,114.727518562054,27.3575480890765,74.6891006663432,70.9152258530717,87.8625799834897,82.3508653158011,63.5087877449828,83.4684621073499,195.388249739136,82.4857621420159,56.5421625131634,119.344803243928,79.0832624190394,0,101.217764908911,107.518778529645,57.0831432883331,125.889500457099,45.9401126054512,67.9596072797855,108.595618866809,111.287822335686,48.0157307603507,65.7968395238955,39.2959499580808,95.8420663930088,87.3169460634498,0,152.565491508974,105.236819794931,68.521762683481,143.507173515234,51.9139294143339,157.005831079928,101.952156402096
Montipora_capitata_HIv3___RNAseq.g32680.t1,180.126379115684,0,51.6406429557822,217.687028739811,16.3110124964661,59.1422874771326,253.521777264877,23.6807712949781,47.0877636706364,200.602239945975,121.382515704246,61.0857983988727,136.768535105387,21.3929007314282,73.3462989868629,82.5451066635958,9.610907015227,126.999456006361,148.010407282486,0,106.325813777719,4.7780889289876,95.7944851386037,136.440731752545,0,83.6297402996576,167.678680975309,0,65.8549059638725,130.011247397298,63.4196066046242,185.556819899889,34.6411569518088,60.9094182945527,172.751806171797,5.49905080946773,5.84918922549966,98.3281083330476,143.103046282071,14.7276220805192,103.500872388059,191.663909552846,18.5520215687083,133.461801236473,399.479240047402,70.9800342699982,87.4062298196264,25.2501781770043,168.545014097558,172.254647292895,0,68.9595355754575,211.677445002303,0,21.5237622875731,221.96501646402,38.3721871027494,254.798450935212,205.659028064477,84.2122184883249,77.1787352202786
Montipora_capitata_HIv3___RNAseq.g33315.t1,12869.3864793188,34.0430847093592,1016.97639527587,16744.2509133379,0,878.976755263592,13725.0352166773,0,967.777458599132,15899.9635279472,6048.2427717578,2092.90221430156,8394.04584880614,21.3929007314282,1836.79193189323,10474.5746238039,0,2635.5801085191,15843.1548203395,14.452579143069,3875.18048561768,0,4309.50774701459,13260.9637314173,9.804976864055,2007.82249380449,10432.0578564679,0,739.663029179592,11212.0704454014,2107.38067779949,12026.9695572577,415.693883421705,2309.29411830335,18913.3442963951,16.4971524284032,0,826.40646774569,15968.0404432958,25.7733386409087,2784.63008873462,14649.8231354559,7.13539291104164,6157.22707122879,11918.4631268142,3956.00425043107,1182.63277619585,187.038356866699,19761.9029029386,16055.1681341622,24.3905896291536,647.518350996669,15127.6609054927,0,1575.03295798476,15719.5987545405,9.59304677568734,13769.3668628954,16895.4881623746,1750.6150165412,1830.37469577969
Montipora_capitata_HIv3___RNAseq.g33355.t1,878.11609818896,20.4258508256155,55.0833524861677,590.549608371852,24.4665187446991,109.447221653085,605.917047663056,20.0375757111353,66.2946146415538,556.447614627212,304.108883431068,51.9514734046487,1250.59574186292,19.0159117612696,72.0925160981985,453.998086649777,12.0136337690337,110.612429424895,581.469457181193,26.0146424575243,150.262100462726,3.5835666967407,100.770822028921,426.125241039968,0,68.0377548200604,568.206704357627,0,56.2176026520863,595.936722519672,68.7045738216762,467.902643839779,15.0111680124505,70.6850039467648,1529.74702844543,0,0,43.5345823153951,872.928582320635,18.409527600649,134.703341269753,642.775306427226,37.1040431374165,184.57483149725,1434.13047177017,119.306866113401,429.085128205439,80.4264934526804,734.934654495164,779.212009642538,16.2603930861024,52.011853103523,773.284166274037,29.0686576024093,88.6272564782423,832.82241872195,9.59304677568734,352.910498134403,486.193915861165,63.5159953005163,71.4617918706283
Montipora_capitata_HIv3___RNAseq.g33365.t1,584.767423629132,28.9366220029553,45.4437658010883,402.279745677961,26.5053953067574,30.590838350241,794.156967282227,25.5023690868995,46.4681878328648,416.537135174446,383.725372226326,73.6454952659306,490.989201565381,9.50795588063478,112.213568535457,419.382396758592,0,71.0104485196856,278.652246363455,0,129.172682853922,25.0849668771849,104.503074696659,332.700306490196,34.3174190241925,84.3384669123665,490.137682850904,21.8860384712612,47.3834079496156,637.614969292969,101.07499802612,535.815370431381,51.9617354277132,39.8543107359419,246.618095707324,16.4971524284032,37.0448650948312,78.0620096689843,411.986138506805,0,57.0776869787091,299.961809666039,27.1144930619582,55.845718247886,403.474032447876,32.4695901447864,58.2708198797509,24.3149863926708,265.556388490919,855.358913810641,50.1362120154824,74.2191611701958,668.76842780415,16.610661487091,58.2407685428449,638.073821170412,71.2626331908203,144.239352971945,596.01184346841,112.045070361585,91.4710935944043
Montipora_capitata_HIv3___RNAseq.g33482.t1,1183.04432569194,15035.1283618885,3009.61667146299,1292.14901856705,9242.22745581008,2826.59346356227,1451.41217484142,11603.5779345393,2399.61721968914,1186.36420248305,6668.20723368809,2014.68955653852,1280.11413073459,12023.9987055478,4071.65993093739,1357.3344555409,15980.5356395687,4111.77808639949,1011.15273138392,13689.482964315,2836.52666838409,18984.5418371,3574.25397147024,1133.19740756055,8431.0544809793,2613.07502105794,1312.91728342611,10691.3297932111,3063.8593445387,1573.19829984577,3082.45712934559,1361.46300710409,7189.19477273205,2555.18769586284,820.868927257713,12304.126186184,12821.4227822953,2746.43166710398,1163.65371845158,8210.64930988948,2617.96324275679,1328.4022999496,10219.3097271938,2377.70244472355,1304.29971875477,2629.28169498015,7638.77475150917,2703.63944850813,1408.13479801273,1772.0789251548,15062.5441287595,2294.94996783747,1422.20783360922,8710.21561729336,2018.16924037597,1579.15710623312,13250.7384677316,949.636755353363,1383.70588785128,2471.41451377177,4544.01713908035
Montipora_capitata_HIv3___RNAseq.g33790.t1,674.830613186974,6355.84391523736,2228.81014997156,746.46058841523,4432.51764591465,1972.08937897887,695.283474148925,4761.65662808252,2062.56796394143,668.887086698841,3427.42458321881,2099.18206273509,409.321659020438,6726.87878554911,3112.51602110918,696.973602232135,8212.52004451147,2852.70821072353,618.472059001815,7018.17243187432,1976.25417509164,9873.92077175288,2622.5295411971,928.200249016082,5069.17303871644,1887.33896964397,803.771490990957,6232.04945469163,2144.29998687243,664.36369483404,1901.26695633446,846.502725940994,4189.27058070541,1591.1645569293,424.13546894593,5853.73958667839,6656.37733861862,2009.34615272953,481.27813986444,5732.72689484211,1703.95921527106,871.057930406835,5694.04354301123,1447.25598645793,389.492259046217,1590.25481034698,4166.36362140219,1887.21702078499,648.702321701064,379.255940177061,9473.03400541182,1920.93214776719,635.69382702254,5294.64834901027,1658.59579980711,613.881448803761,6831.61973954306,707.285355182227,749.756942118553,1856.23712108587,1945.66638666431
Montipora_capitata_HIv3___RNAseq.g34110.t1,587.340657616499,6917.55481294178,2049.78925439151,597.903899883332,5184.86309731415,1732.80104343921,539.367581131026,5497.58213601876,1708.79016057388,559.641917811065,3680.63112135455,1504.8800427984,431.952423822048,9545.98770415732,3099.35130077821,497.93338535782,11239.955754308,3560.08152482347,773.278862537068,8671.54748584142,2577.30257694255,11242.8432499078,2484.4361924908,696.318217219885,6021.48141663778,2156.65508247337,659.852946995954,8779.03718178465,2707.27912200261,470.901982199783,1971.95339286253,640.625562651491,4946.75721271829,2636.40025358891,505.150109081669,6851.81730859679,6870.84761022027,2064.13967874718,598.020098673498,7470.58630034338,2075.34469854586,598.365376164982,6511.7595706166,1593.96931405831,719.062632085324,1547.968832484,4263.04020892996,2094.82959690702,520.333735382576,496.063812590268,9138.34091438954,1613.53625189693,521.917200333802,5556.26626743195,1732.66286414964,459.655074966363,7763.5157120384,671.408561803418,518.140949346909,1856.95078395442,2807.97200856989
Montipora_capitata_HIv3___RNAseq.g34187.t2,1486.04262770439,8400.13115203438,3331.16574160099,1844.45631107921,6047.30788306479,2948.95681696323,1979.37127599553,7153.4145288753,2891.56043487974,1628.45576312832,5172.46139500996,3129.07720583384,1480.83917506192,10285.2312738767,4507.97637619257,2149.5012049738,11254.3721148308,4958.4411264419,2008.7126702623,9732.36679494269,3807.51860412276,15931.3430114769,4456.30968527894,1856.40049803216,7288.77467631689,3707.34891108058,1930.68084491409,7736.71459959084,4058.91091148063,1753.59668140183,3739.1143060643,1843.80378966807,6121.09243338461,3641.02967138548,1521.40728607852,8858.97085405251,8853.72275766466,3020.39929719224,1673.55246757243,5618.58782371809,2933.03207487926,1693.81032263369,7623.45378615689,2508.32463316776,1228.39866314576,3270.36732365279,6192.59894903898,2983.26179202384,1636.45449734256,1777.99324780864,11390.4053568147,3348.62829531671,1831.00989926992,6988.93582069355,2778.4644905929,1690.44201911972,8887.27262004749,1599.81211291218,1949.76738742681,2958.13259011955,4399.18790755588
Montipora_capitata_HIv3___RNAseq.g34657.t1,149.890879764123,6.80861694187184,125.314626906031,94.8703604980932,0,161.791545052386,107.746755337573,27.3239668788209,82.4035864236137,100.939980609758,41.7660269089878,110.753690554965,164.319031385608,62.9902077092054,101.55641398181,153.107859134089,19.221814030454,90.1286461980625,163.868665205609,0,105.447088044018,90.7836896507644,65.9364637967012,154.588021197465,24.5124421601375,140.327869316375,118.800684901535,73.8653798405066,80.3108609315518,98.2860147788186,94.4687890048047,135.29070730453,49.6523249642593,132.346390368411,156.072321437969,82.4857621420159,93.5870276079946,42.7839860685779,126.533219870463,0,136.986448748902,98.9484411106155,47.0935932128748,105.065673313819,167.781280819909,144.980495530209,95.3522507123197,85.1024523743478,122.489109082527,102.022065778624,28.4556879006792,104.023706207046,94.593358235404,0,124.711210901527,124.590717688251,52.0765396394456,147.168070798786,110.31710000546,170.565425582285,152.45182265734
Montipora_capitata_HIv3___RNAseq.g46103.t2,151.177496757806,0,180.397979392199,182.386429484706,44.8552843652817,101.289664759687,120.422844200817,34.6103580465064,102.230013232303,183.991863389939,78.3113004543522,156.425315526085,180.062172117164,21.3929007314282,87.1379107621704,136.465700532558,26.4299942918742,167.967022460026,201.626422165427,28.9051582861381,91.3874763048159,45.3918448253822,126.896590703085,71.9170359483858,14.7074652960825,93.5519128775831,71.280410940921,24.6217932801689,77.9015351036053,90.1991907780297,77.9532664515172,111.227142764199,34.6411569518088,76.7007489635108,185.85711560552,0,0,78.8126059158015,112.976089170056,162.003842885712,102.739836561676,131.671547619638,72.7810076926247,76.6695453911656,173.77346942062,125.347720093827,156.271744222968,148.695493709025,124.448934827848,147.118776014103,0,81.8163981403733,146.189735454715,0,132.307832885376,165.112941402391,42.4834928637582,199.884991681934,173.212822180518,134.168619286484,143.876407632865
Montipora_capitata_HIv3___RNAseq.g46220.t1,766.180419738499,6657.12521491519,1810.86521298276,636.146215743028,5125.73567701446,1935.38037295858,562.184541084865,4823.59095300784,1607.79929901712,518.754837057745,3963.85699133113,1395.83903817985,462.454758989437,11177.7906321713,2395.35220879319,372.784352674304,13142.9153433229,3519.11395836981,626.023610393778,10460.7767837534,2041.27987938546,12470.8121046576,1876.07900764954,705.055801026698,6000.64584080166,2010.65740025533,641.523698468289,8546.4980230275,2439.84395510054,608.377990213194,2094.82888065899,614.957760475138,4915.58017146167,2194.24299485808,359.800313544019,7305.48900037787,8715.2919459945,2069.3938524749,435.334530268617,8486.79222389921,2057.84087453906,500.196056637914,7359.44424844835,1654.5477202933,501.34644625949,1386.37598850762,4443.15001583101,2281.86795377372,491.91626207543,405.87039211931,7929.65169498926,1520.61619972322,510.671836068055,5296.72468169615,1389.54877121244,509.249438317997,7722.40265442831,516.186516980818,509.155846179044,1919.03945351785,2780.34011571325
Montipora_capitata_HIv3___TS.g983.t1,1426.85824599496,6.80861694187184,38.5583467403174,1319.35989715953,34.6609015549904,17.6747066023615,1403.87684160426,0,38.4137019418349,1128.22788453692,644.763040407499,56.5186359017607,2088.91798581824,5.94247242539674,33.8521379939367,2015.03256347342,12.0136337690337,84.6663040042406,1908.27703674919,17.3430949716828,75.5704130982132,9.5561778579752,109.479411586976,906.020228583402,3.67686632402063,51.7370427277543,985.02739309787,10.9430192356306,34.5336702005673,1211.1574099643,52.1890512683886,919.228165440662,13.8564627807235,58.6535139132729,2432.82198760559,13.7476270236693,29.2459461274983,39.7816010813093,1515.38594273436,40.5009607214279,57.0776869787091,1155.43730840191,11.4166286576666,111.691436495772,1855.58107002018,77.0208882504236,260.89435264343,38.3428631576732,1015.18973607599,1502.23795407366,0,25.7137251298316,1577.65845728279,58.1373152048186,49.3780428950207,1267.07550270333,15.0747877903658,500.8107483899,1088.69500050637,86.3532070939603,43.8298990139854
Montipora_capitata_HIv3___RNAseq.g47022.t1,472.188436681829,3346.43522693001,1139.53685455759,499.356393629498,2805.49414939216,1113.50651594877,381.55027478364,3105.82423522597,947.951031790443,443.369281918812,2175.74896429008,952.253380647847,182.030064708608,5117.65725275167,1377.90739464209,262.280419560135,5358.08066098905,1607.29419053212,477.258047972096,4428.27024943635,1218.79259264211,6635.57100013153,980.338367392464,464.436185423688,2740.49103350337,1184.28216983668,486.064516511423,3835.52824208853,1349.22246365007,422.38103819505,1070.20586145303,489.29247898674,2504.55564761577,1252.77889973734,289.508199308598,3951.06800660256,4301.10381048409,1259.50050215919,405.960747084402,3608.26740972721,1127.09405887291,387.223427023432,3848.83093621586,1042.1378947614,343.552146440766,1029.96560366253,2610.26786324975,1140.93397688686,432.141576843156,379.255940177061,5351.02435808486,1090.4957066424,418.72444589518,3407.26193753955,948.311644317192,393.73086026724,4759.52163599459,391.716009340053,523.132673329057,1341.68619286484,1946.61921055592
