"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-7274"	"hpf"	"hpf"	"hpf"	-0.573415928874078	-0.00349310135176019	0.0907205418742167	1.23181680565539e-06	4.72305958156433e-05	1.23181680565539e-06	4.18694532242268e-05	NA	"abundance"	63	63
"METHANOGENESIS-PWY"	"leachate"	".C"	"leachate.C"	-1.32109496638226	0	0.272397216900853	1.23533554317198e-06	4.72305958156433e-05	2.47066956029006e-06	7.56559084272603e-05	NA	"prevalence"	63	51
"PWY-2221"	"leachate"	".Q"	"leachate.Q"	4.35325502352479	0	0.89699878851369	1.21525717980735e-06	4.72305958156433e-05	2.43051288276468e-06	7.55440113246919e-05	NA	"prevalence"	63	53
"PWY-6906"	"hpf"	"hpf"	"hpf"	-0.495507388949259	-0.00349310135176019	0.0745677586796839	1.39074992071171e-06	5.26612806515645e-05	1.39074992071171e-06	4.68035542623673e-05	NA	"abundance"	63	63
"PWY-5897"	"hpf"	"hpf"	"hpf"	-0.364692970524032	-0.00349310135176019	0.0431445157843473	1.63587628319974e-06	6.0400321380704e-05	1.63587628319974e-06	5.36370816988133e-05	NA	"abundance"	63	63
"PWY-5898"	"hpf"	"hpf"	"hpf"	-0.364692970524032	-0.00349310135176019	0.0431445157843473	1.62101903430633e-06	6.0400321380704e-05	1.62101903430633e-06	5.36370816988133e-05	NA	"abundance"	63	63
"PWY-5899"	"hpf"	"hpf"	"hpf"	-0.364692970524032	-0.00349310135176019	0.0431445157843473	1.64114636560064e-06	6.0400321380704e-05	1.64114636560064e-06	5.36370816988133e-05	NA	"abundance"	63	63
"KETOGLUCONMET-PWY"	"hpf"	"hpf"	"hpf"	-0.932640212610447	-0.00349310135176019	0.165031058560087	1.74083300206361e-06	6.3475929278949e-05	1.74083300206361e-06	5.63532511810877e-05	NA	"abundance"	63	63
"PWY-6545"	"hpf"	"hpf"	"hpf"	-0.441304728746788	-0.00349310135176019	0.0648290902957421	2.26420074877651e-06	8.18020417310264e-05	2.26420074877651e-06	7.19254050943116e-05	NA	"abundance"	63	63
"PWY-6397"	"hpf"	"hpf"	"hpf"	-2.48060786181449	-0.00349310135176019	0.466108732947563	2.34957236326662e-06	8.41146906049451e-05	2.34957236326662e-06	7.3946263543919e-05	NA	"abundance"	63	63
